Date,Open,High,Low,Close,Adj Close,Volume
1/10/2013,0.00456,0.00456,0.00452,0.00453,0.00453,0
8/10/2013,0.00454,0.0046,0.00454,0.00459,0.00459,0
15/10/2013,0.0046,0.00461,0.00456,0.00457,0.00457,0
22/10/2013,0.0046,0.0046,0.00455,0.00456,0.00456,0
29/10/2013,0.00456,0.00461,0.00455,0.0046,0.0046,0
5/11/2013,0.00459,0.00463,0.00459,0.00461,0.00461,0
12/11/2013,0.00466,0.0047,0.00465,0.0047,0.0047,0
19/11/2013,0.00468,0.00476,0.00468,0.00475,0.00475,0
26/11/2013,0.00474,0.00481,0.00474,0.00478,0.00478,0
3/12/2013,0.00481,0.00482,0.00476,0.00481,0.00481,0
10/12/2013,0.00483,0.00484,0.00479,0.00483,0.00483,0
17/12/2013,0.00481,0.00488,0.00481,0.00487,0.00487,0
24/12/2013,0.00487,0.00492,0.00487,0.00487,0.00487,0
31/12/2013,0.00492,0.00492,0.00486,0.00488,0.00488,0
7/01/2014,0.00488,0.00491,0.00483,0.0049,0.0049,0
14/01/2014,0.00483,0.0049,0.00483,0.00486,0.00486,0
21/01/2014,0.00488,0.00489,0.00477,0.00477,0.00477,0
28/01/2014,0.00481,0.00484,0.00475,0.00475,0.00475,0
4/02/2014,0.00474,0.00481,0.00473,0.00481,0.00481,0
11/02/2014,0.00479,0.0048,0.00474,0.00476,0.00476,0
18/02/2014,0.00477,0.00481,0.00477,0.0048,0.0048,0
25/02/2014,0.00479,0.00479,0.00473,0.00476,0.00476,0
4/03/2014,0.00474,0.00486,0.00474,0.00482,0.00482,0
11/03/2014,0.00483,0.00483,0.00473,0.00475,0.00475,0
18/03/2014,0.00478,0.00479,0.00474,0.00478,0.00478,0
25/03/2014,0.00481,0.00483,0.00476,0.00481,0.00481,0
1/04/2014,0.00482,0.00486,0.00482,0.00483,0.00483,0
8/04/2014,0.00482,0.00482,0.00473,0.00473,0.00473,0
15/04/2014,0.00476,0.00478,0.00476,0.00477,0.00477,0
22/04/2014,0.00478,0.0048,0.00477,0.00477,0.00477,0
29/04/2014,0.00479,0.00481,0.00477,0.0048,0.0048,0
6/05/2014,0.00478,0.00478,0.00471,0.00475,0.00475,0
13/05/2014,0.00478,0.00478,0.00472,0.00473,0.00473,0
